word,sentence,kannada_meaning,english_meaning,is_correct,annotator,timestamp
ದಳ,ವಿಕ್ಟೋರಿಯಾ ಗಡಿ ಸಮೀಪದ ಬ್ಯಾಟ್‌ಮನ್ಸ್ ಬೇದಲ್ಲಿರುವ ನ್ಯೂ ಸೌತ್‌ ವೇಲ್ಸ್ (ಎನ್‌ಎಸ್‌ಡಬ್ಲ್ಯೂ) ಕರಾವಳಿ ಪಟ್ಟಣದಲ್ಲಿ ಗ್ರಾಮೀಣ ಅಗ್ನಿಶಾಮಕ ದಳ ಸೇವೆಯು ಪ್ರವಾಸಿಮಟ್ಟದ ವಲಯವೊಂದನ್ನು ಸ್ಥಾಪಿಸಿದೆ.,"ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:44
ದಳ,ವಿಶೇಷವಾಗಿ ಮೈಸೂರು ಜಿಲ್ಲೆಯ 11 ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರಗಳಲ್ಲಿ ಕಾಂಗ್ರೆಸ್ ಕೇವಲ 3 ಸ್ಥಾನಗಳನ್ನು ಪಡೆದಿದ್ದರೆ ಬಿಜೆಪಿ ಮೂರು ಹಾಗೂ ದಳ ಐದು ಸ್ಥಾನಗಳಲ್ಲಿ ಜಯಗಳಿಸಿದೆ.,"ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:44
ದಳ,ರಂದು ಗಾಂಧಿ ಭವನ ಇಲ್ಲಿ ಜನತಾ ದಳ (ಎಸ್) ಬೆಳಗಾವಿ ಜಿಲ್ಲಾ ಮಹಿಳಾ ಘಟಕದ ಅಧ್ಯಕ್ಷರು ಶ್ರೀಮತಿ ಲೋಲಿತಾ ಪಾಟೀಲ ಇವರ ಅಧ್ಯಕ್ಷತೆಯಲ್ಲಿ ನಾಯಕ ಸಲಗರ ಸಭೆಯಲ್ಲಿ ಬಿಜೆಪಿ ತೊರೆದು ಜೆಡಿಎಸ್ ಪಕ್ಷಕ್ಕೆ ನೂರಾರು ಕಾರ್ಯಕರ್ತರು ನೂಮ್ಮೂರು ಮಹಿಳೆಯಾದ ಅರ್ಚನಾ ಶಶಿಕಾಂತ ಮೇಸ್ತ್ತ್ರಿ ಇವರು ಪಕ್ಷಕ್ಕೆ ಸೇರ್ಪಡೆಯಾದರು ಮತ್ತು ಪದಾಧಿಕಾರಿಗಳನ್ನು ಆಯ್ಕೆ ಮಾಡಿದರು.,"ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:44
ದಳ,"ಬೆಂಗಳೂರು, ಜುಲೈ 22 : ಲೋಕಾಯುಕ್ತದಲ್ಲಿ ನಡೆದ ಲಂಚದ ಹಗರಣದ ತನಿಖೆ ನಡೆಸುತ್ತಿರುವ ವಿಶೇಷ ತನಿಖಾ ದಳ ಅಶೋಕ್ ಕುಮಾರ್ ಎಂಬುವವರನ್ನು ಬಂಧಿಸಿದೆ.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:44
ದಳ,ಸ್ಥಳಕ್ಕೆ ದೌಡಾಯಿಸಿದ ಅಗ್ನಿಶಾಮಕ ದಳ,"ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:44
ದಳ,ಸೊರಬ ತಾಲ್ಲೂಕಿನ ಪರಿಶಿಷ್ಟ ಜಾತಿ ಮತ್ತು ಪರಿಶಿಷ್ಟ ಪಂಗಡದ ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ವಿದ್ಯಾರ್ಥಿವೇತನ ದೊರೆಯದ ಬಗೆಗೆ ಜಾತ್ಯತೀತ ಜನತಾ ದಳ ಪಕ್ಷದ (ಜೆಡಿಎಸ್‌)ನ ಮಧು ಬಂಗಾರಪ್ಪ ಅವರು ವಿಷಯ ಪ್ರಸ್ತಾಪಿಸಿದಾಗ ಸಭಾಧ್ಯಕ್ಷರು ಈ ರೀತಿ ಪ್ರತಿಕ್ರಿಯಿಸಿದರು.,"ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:44
ದಳ,ರಾಷ್ಟ್ರೀಯ ವಿಪತ್ತು ದಳ ಮತ್ತು ರಾಜ್ಯ ವಿಪತ್ತು ದಳ ಜಂಟಿಯಾಗಿ ಮಾಡಿದ ಕಾರ್ಯಾಚರಣೆಯಿಂದ ಪುಟ್ಟ ಬಾಲಕಿ ಸನಾಳ ಜೀವ ಉಳಿದಿದೆ.,"ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:44
ದಳ,"ಕುಸಿದು ಬಿದ್ದ ಅವಶೇಷಗಳಡಿಯಲ್ಲಿ ಸಿಲುಕಿದ್ದ ವರನ್ನು ಅಗ್ನಿಶಾಮಕ ದಳ , ಸ್ಥಳೀಯರು , ಪೊಲೀಸರು ಹೊರತೆಗೆದು ಆಸ್ಪತ್ರೆಗೆ ಸಾಗಿಸಿದರು.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:44
ದಳ,19-ನಿರೀಕ್ಷೆಯಂತೆ ಬಿಹಾರದ ಮುಖ್ಯಮಂತ್ರಿ ನಿತೀಶ್‍ಕುಮಾರ್ ನೇತೃತ್ವದಲ್ಲಿ ಸಂಯುಕ್ತಾ ಜನತಾ ದಳ (ಜೆಡಿಯು) ರಾಷ್ಟ್ರಮಟ್ಟದಲ್ಲಿ ಎನ್‍ಡಿಎ ಜೊತೆ ಸೇರ್ಪಡೆಯಾಗುವ ಮಹತ್ವದ ನಿರ್ಧಾರ ಕೈಗೊಂಡಿದೆ.,"ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:44
ದಳ,ರಾಷ್ಟ್ರೀಯ ಜನತಾ ದಳ ಮುಖಂಡ ತೇಜಸ್ವಿ ಯಾದವ್ ಅವರು ರವಿವಾರ ಬಹುಜನ ಸಮಾಜವಾದಿ ಪಕ್ಷದ ಮುಖ್ಯಸ್ಥೆ ಮಾಯಾವತಿಯವರನ್ನು ಭೇಟಿಯಾಗಿದ್ದರು.,"ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:45
ದಳ,"ನಿನ್ನೆ ಮಧ್ಯಾಹ್ನ ಪಾತನಡ್ಕದ ಕೊಳದ ಬದಿಯಲ್ಲಿ ಪ್ರಶಾಂತರ ಕಾರು, ಚಪ್ಪಲಿ ಕಂಡು ಬಂದಿದ್ದು, ಸ್ಥಳೀಯರು ಶಂಕೆಗೊಂಡು ನೀಡಿದ ಮಾಹಿತಿಯಂತೆ ಅಗ್ನಿಶಾಮಕ ದಳ ಹಾಗೂ ಊರವರು ಸೇರಿ ನಡೆಸಿದ ಪರಿಶೀಲನೆಯಲ್ಲಿ ಮೃತದೇಹ ಕಂಡು ಬಂದಿದೆ.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,"ಇನ್ನು ಸ್ಥಳಕ್ಕೆ ಅಗ್ನಿಶಾಮಕ ದಳ ಮತ್ತು ಚಿಕ್ಕಜಾಲ ಪೊಲೀಸರು ಆಗಮಿಸಿ, ಪರಿಶೀಲನೆ ನಡೆಸಿದ್ದಾರೆ.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,"ನವದೆಹಲಿ: ಕರ್ನಾಟದ ಗೋರಕ್ಷಾ ದಳ ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿಗೆ ಪತ್ರ ಬರೆದಿದ್ದು, ಗೋಹತ್ಯೆಯಲ್ಲಿ ತೊಡಗಿರುವವರಿಗೆ ಕಠಿಣ ಶಿಕ್ಷೆ ವಿಧಿಸಬೇಕೆಂದು ಮನವಿ ಮಾಡಿದೆ.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,ಹಿಂದೂಸ್ಥಾನ್ ನಿರ್ಮಾಣ್ ದಳ (ಎಚ್.,"ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:45
ದಳ,"ಸ್ಥಳದಲ್ಲಿ ಬಾಂಬ್ ಪತ್ತೆ ದಳ ಹಾಗೂ ಶ್ವಾನ ದಳ ಆಗಮಿಸಿದ್ದು, ಶೋಧ ಕಾರ್ಯ ನಡೆಸುತ್ತಿವೆ.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,ಬೆಂಕಿ ಅವಘಡ ಕುರಿತು ಜಾಗೃತಿ: ಸರ ಸ್ವತಿಪುರಂ ಅಗ್ನಿಶಾಮಕ ದಳ ಅಧಿಕಾರಿ ಸೋಮಶೇಖರ್ ಅವರು ಸಾರ್ವಜನಿಕ ಆಸ್ತಿಪಾಸ್ತಿಗೆ ಬೆಂಕಿ ತಗುಲಿದರೆ ಸಾಧ್ಯ ವಾದಷ್ಟು ನಂದಿಸಲು ಪ್ರಯತ್ನಿಸಬೇಕು.,"ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,"ಬ್ರೆಸ್ಟ್ ಫೋರ್ಟ್ರೆಸ್, 1941, ರಕ್ಷಣೆ ಒಂಭತ್ತು ಸೋವಿಯತ್ ಬೆಟಾಲಿಯನ್ಗಳು, ಎರಡು ಫಿರಂಗಿ ದಳ ಮತ್ತು ಪ್ರತ್ಯೇಕ ಘಟಕಗಳು ಹೆಗಲ ಮೇಲೆ ಬಿದ್ದಿತು.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,"ನವದೆಹಲಿ, ಜನವರಿ 23: ಭೂಗತ ಪಾತಕಿ ಛೋಟಾ ರಾಜನ್ ವಿರುದ್ಧ ಕೇಂದ್ರೀಯ ತನಿಖಾ ದಳ (ಸಿಬಿಐ) ಮೂರು ಹೊಸ ಪ್ರಕರಣಗಳನ್ನು ದಾಖಲಿಸಲಾಗಿದೆ.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,ಬಾಂಬ್ ನಿಷ್ಕ್ರಿಯ ದಳ ಹಾಗೂ ರಿಜರ್ವ್ ಪೋಲಿಸ್ ತುಕಡಿಗಳಿದ್ದು ಯಾತ್ರಾರ್ಥಿಗಳ ಸುರಕ್ಷಿತೆಯ ಹೊಣೆ ನಿರ್ವಹಿಸಲಿರುವರು.,"ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,"ವಿಶ್ವ ಹಿಂದೂ ಪರಿಷತ್‌, ಭಜರಂಗ ದಳ ಹಾಗೂ ಸ್ಥಳೀಯ ಸ್ವಯಂ ಘೋಷಿತ ಗೋರಕ್ಷಕರು ಈ ದಾಳಿಗಳನ್ನು ನಡೆಸಿದ್ದಾರೆ.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,ಮಂಗಳವಾರ ಸಮತಾ ಸೈನಿಕ ದಳ ನಗರದ ಪುರಭವನದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ಡಾ.,"ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:45
ದಳ,ಹೀಗಾಗಿ ಪಕ್ಷ ಸಂಘ​ಟನೆ ಉದ್ದೇ​ಶ​ದಿಂದ ದಳ ಮತ್ತು ಕಮಲ ಪಕ್ಷ​ಗಳ ವರಿ​ಷ್ಠ​ರು ಹೊಸ ಜಿಲ್ಲಾ​ಧ್ಯ​ಕ್ಷ​ರನ್ನು ನೇಮಕ ಮಾಡಲು ನಿರ್ಧ​ರಿಸಿದ್ದಾರೆ.,"ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:45
ದಳ,"ಮಾತ್ರವಲ್ಲದೇ, ರಾಷ್ಟ್ರೀಯ ತನಿಖಾ ದಳ ತಮಿಳುನಾಡು, ಕೇರಳ, ಕಾಸರ ಗೋಡು ಹಾಗೂ ಕಣ್ಣೂರಿನಲ್ಲಿ ಕೆಲವು ಶಂಕಿತರ ಮನೆಗಳ ಮೇಲೆ ದಾಳಿ ನಡೆ ಸಿದೆ.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,ಭಾರತೀಯ ಜನತಾ ಪಕ್ಷ ಹಾಗೂ ಜಾತ್ಯಾತೀತ ಜನತಾ ದಳ ಜೊತೆಗೂಡಿ ಹೂಡಿದ ಬಾಣಕ್ಕೆ ಕಾಂಗ್ರೆಸ್ ಕಕ್ಕಾಬಿಕ್ಕಿಯಾಗಿದೆ.,"ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:45
ದಳ,"ರಕ್ಷಣಾ ಕಾರ್ಯಾಚರಣೆ ನಡೆಸಿದ ಅಗ್ನಿಶಾಮಕ ದಳ ಸಿಬ್ಬಂದಿ, ಪೊಲೀಸ್ ಅಧಿಕಾರಿಗಳಿಗೆ ಧನ್ಯವಾದ ತಿಳಿಸದರು.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,"ಕೊಡಗಿನಲ್ಲಿ ಮಳೆ ಕಡಿಮೆಯಾಗಿದ್ದರೂ, ಜನಜೀವನ ಅಸ್ತವ್ಯಸ್ತಗೊಂಡಿದ್ದು, ಜಿಲ್ಲಾ ಉಸ್ತುವಾರಿ ಸಚಿವರು, ಜಿಲ್ಲಾ ಉಸ್ತುವಾರಿ ಕಾರ್ಯದರ್ಶಿಗಳು, ಅಗ್ನಿ ಶಾಮಕ ದಳ ಡಿಜಿಪಿ, ಇಬ್ಬರು ಎಡಿಜಿಪಿಗಳು, ಇಬ್ಬರು ಹೆಚ್ಚುವರಿ ಮುಖ್ಯ ಕಾರ್ಯದರ್ಶಿಗಳು ಸ್ಥಳದಲ್ಲೇ ಮೊಕ್ಕಾಂ ಮಾಡಿ, ಪರಿಹಾರ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತಿದ್ದಾರೆ","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,"ಕಾಶ್ಮೀರ ವಿಚಾರದಲ್ಲಿ ಕೇಂದ್ರ ಸರಕಾರ ಕೈಗೊಂಡ ನಿರ್ಧಾರದ ಬಳಿಕ ಕಾಶ್ಮೀರಕ್ಕೆ ಭೇಟಿ ನೀಡಿದ ದೋವೆಲ್, ಸೇನೆ, ಗುಪ್ತಚರ ದಳ ಹಾಗೂ ಪೊಲೀಸ್‌ ಇಲಾಖೆಯ ಹಿರಿಯ ಅಧಿಕಾರಿಗಳ ಜತೆ ಸಭೆ ನಡೆಸಿ ಭದ್ರತಾ ಪರಿಶೀಲನೆ ನಡೆಸಿದರು.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,ಈ ಬಗ್ಗೆ ಕಾಂಗ್ರೆಸ್ ಹಾಗೂ ಜನತಾ ದಳ ಸುಪ್ರೀಂ ಕೋರ್ಟ್‍ಗೂ ಹೋಗಿತ್ತು.,"ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:45
ದಳ,"ಈ ಪ್ರಕರಣದಲ್ಲೂ ಪಿಎಫ್‍ಐ ಸಂಘಟನೆ ಇದ್ದಿರುವ ಸಾಧ್ಯತೆ ಇದ್ದು, ತನಿಖಾ ದಳ ಈ ಪ್ರಕರಣವನ್ನು ಗಂಭೀರವಾಗಿ ಪರಿಗಣಿಸಬೇಕಿದೆ.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,"ಘಟನಾ ಸ್ಥಳಕ್ಕೆ ದೌಡಾಯಿಸಿದ ಪೊಲೀಸರು, ಅಗ್ನಿ ಶಾಮಕ ದಳ ಸಿಬ್ಬಂದಿಗಳು ಜನರನ್ನು ನಿಯಂತ್ರಿಸಲು ಹರಸಾಹಸಪಟ್ಟರು.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,ವರದರಾಜನ್‌ ಅವರು ಭಾಗವಹಿಸಿ ಜನರ ಸೇವೆಯೇ ನಮ್ಮ ಮುಖ್ಯ ಕರ್ತ್ಯವ್ಯ ಎಂಬ ಮನೋಭಾವದಿಂದ ಸೇವೆ ಸಲ್ಲಿಸುತ್ತಿರುವ ಗೃಹರಕ್ಷಕ ದಳ ಹಾಗೂ ಸಮಾಜದ ಸ್ವಾಸ್ಥ ಕಾಪಾಡುವಲ್ಲಿ ಗೃಹರಕ್ಷಕ ದಳದ ಕಾರ್ಯ ಶ್ಲಾಘನೀಯ ಎಂದರು.,"ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
ದಳ,"ಸಂಯುಕ್ತ ಜನತಾದಳದ ಅಧ್ಯಕ್ಷರಾಗಿದ್ದ ಭೈರೇಗೌಡರು, ಸಂಯುಕ್ತ ದಳ ಹಾಗೂ ಜಾತ್ಯತೀತ ಜನತಾದಳಗಳ ವಿಲೀನದ ಕನಸು ಕಂಡಿದ್ದರು.","ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:45
ದಳ,ಮೋದಿಂುು ರಾಷ್ಟ್ರೀಂುು ಮಹತ್ವಾಕಾಂಕ್ಷೆ ಹಾಗೂ ಶಿರೋಮಣಿ ಅಕಾಲಿ ದಳ (ಎಸ್ಎಡಿ) ಬಿಜೆಪಿಂುು ಪ್ರಮುಖ ಮಿತ್ರಪಕ್ಷವಾಗಿರುವ ಹಿನ್ನೆಲೆಂುುಲ್ಲಿ ಈ ವಿವಾದ ಗಂಬೀರ ತಿರುವನ್ನು ತೆಗೆದುಕೊಳ್ಳುತ್ತಿದೆ.,"ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:45
ದಳ,ಪ್ರವಾಸಿ ಮಂದಿರದಿಂದ ಜಾಗೃತ ದಳ ಕಚೇರಿಗೆ ತೆರಳಲು ಮುಂದಾಗಿದ್ದ ರೈತರ ಮೆರವಣಿಗೆ ತಡೆ ಪೊಲೀಸರು.,"ಪಡೆ, ಸೈನ್ಯ",Army,No,Darshan R K,2025-02-08 14:45:45
ದಳ,"ಪ್ರತಿ ಕೆರೆಗಳಲ್ಲಿ ಯಾವುದೇ ಅಹಿತಕರ ಘಟನೆ ಉಂಟಾಗದಂತೆ, ಅಗ್ನಿಶಾಮಕ ದಳ ಸಿಬ್ಬಂದಿಗಳನ್ನು ನಿಯೋಜಿಸಲಾಗಿದೆ.","ಪಡೆ, ಸೈನ್ಯ",Army,Yes,Darshan R K,2025-02-08 14:45:45
