word,sentence,kannada_meaning,english_meaning,is_correct,annotator,timestamp
ತುರಿ,"ಇದಕ್ಕೆ ಹೆಚ್ಚಿದ ಗುಜ್ಜೆಯನ್ನು ಹಾಕಿ ನೀರು, ಉಪ್ಪು, ಅರಸಿನ ಹುಡಿ ಹಾಕಿ ಮೆತ್ತಗೆ ಬೆಂದ ನಂತರ ಬೆಲ್ಲ, ಹುಳಿ ಹಾಕಿ ನೀರು ಆರುವವರೆಗೆ ಬೇಯಿಸಿ ತೆಂಗಿನ ತುರಿ ಹಾಕಿ ಎರಡು ನಿಮಿಷ ಹುರಿದುಕೊಂಡು ಇಳಿಸಿ.",ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:03
ತುರಿ,"ಇದನ್ನು ಮಾಡಲು, ನೀವು ಒಂದು ಉತ್ಪನ್ನವನ್ನು ತೆಗೆದುಕೊಳ್ಳಬೇಕು, ಉದಾಹರಣೆಗೆ, ಮೀನು ಅಥವಾ ಮಾಂಸ, ಮಸಾಲೆಗಳೊಂದಿಗೆ ಅದನ್ನು ತುರಿ ಮಾಡಿ, ಅದನ್ನು ಒಂದು ಚಿತ್ರದಲ್ಲಿ ಪ್ಯಾಕ್ ಮಾಡಿ ಮತ್ತು ಬೇಕಾದ ತಾಪಮಾನಕ್ಕೆ ಪೂರ್ವಭಾವಿಯಾಗಿ ನೀರಿನಲ್ಲಿ ಒಂದು ಪ್ಯಾನ್ ನಲ್ಲಿ ಇರಿಸಿ.",ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:03
ತುರಿ,"ಬೇಯಿಸಿದ ಮೊಟ್ಟೆಗಳು, ಚೀಸ್, ಬೀಜಗಳು, ಬೆಳ್ಳುಳ್ಳಿ ತುರಿ ಮತ್ತು ನಯವಾದ ಮೇಯನೇಸ್ ರವರೆಗೆ ಸಂಪೂರ್ಣವಾಗಿ ಮಿಶ್ರಣ.",ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:03
ತುರಿ,ಹಾಲನ್ನು ಕ್ಯಾರಟ್ ನ ತುರಿ ಪೂರ್ಣವಾಗಿ ಹೀರಿಕೊಂಡ ಬಳಿಕ ಉರಿಯನ್ನು ಚಿಕ್ಕದಾಗಿಸಿ ಇನ್ನೂ ಎರಡು ದೊಡ್ಡ ಚಮಚ ತುಪ್ಪವನ್ನು ಹಾಕಿ ತಿರುವಿ.,ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:03
ತುರಿ,"ಬೆಣ್ಣೆಯನ್ನು ಒಳಗೆ ನಯಗೊಳಿಸಿ ಕುಂಬಳಕಾಯಿ, ತುರಿ ಬೆಳ್ಳುಳ್ಳಿ ಎಂದು ಕೆಲವು ನೀರಿನ ತುಂಬಲು ಮತ್ತು ಒಲೆಯಲ್ಲಿ 180 ಡಿಗ್ರಿಗಳಷ್ಟು ತಯಾರಿಸಲು ತರಬೇಕಿರುವ.",ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:03
ತುರಿ,"ಮೊಟ್ಟೆಗಳ ಕುದಿಯುತ್ತವೆ, ಶೆಲ್ನಿಂದ ಸಿಪ್ಪೆ, ಅಂದವಾಗಿ ಅಳಿಲುಗಳು ಮತ್ತು ಹಳದಿಗಳನ್ನು ವಿಭಜಿಸಿ ವಿಭಿನ್ನ ಬಟ್ಟಲುಗಳಲ್ಲಿ ಅವುಗಳನ್ನು ತುರಿ ಮಾಡಿ.",ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:03
ತುರಿ,ಹುರಿದ ತೆಂಗಿನ ತುರಿ ಅರ್ಧ ಕಪ್,ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,No,Darshan R K,2025-02-05 19:21:03
ತುರಿ,* ರವೆಯ ಮಿಶ್ರಣ ಊರ್ಣಕ್ಕೆ ಕೊಬ್ಬರಿ ತುರಿ ಸೇರಿಸಿ ಸಣ್ಣ ಸಣ್ಣ ಉಂಡೆಯನ್ನಾಗಿ ಮಾಡಿಟ್ಟುಕೊಳ್ಳಿ.,ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:04
ತುರಿ,"ನಂತರ ಎರಡೂವರೆ ಲೋಟ ನೀರು ಹಾಕಿ, ರುಚಿಗೆ ತಕ್ಕಷ್ಟು ಉಪ್ಪು ಹಾಕಿ ನೀರು ಕುದಿಯುವಾಗ ರವೆ ಹಾಕಿ ಮಗುಚಿ ಕೊನೆಗೆ ತೆಂಗಿನ ತುರಿ ಹಾಕಿದರೆ ರುಚಿಕರವಾದ ವಾಂಗೀ ಭಾತ್ ಸವಿಯಲು ಸಿದ್ಧ.",ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:04
ತುರಿ,ಅದು ತಣ್ಣಗಾದ ಬಳಿಕ 2 ಚಮಚ ತೆಂಗಿನ ತುರಿ ಸೇರಿಸಿ ನುಣ್ಣಗೆ ರುಬ್ಬಿಕೊಳ್ಳಿ.,ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:04
ತುರಿ,"ಬೇಕಾಗುವ ಸಾಮಗ್ರಿ: ಕೆಸುವಿನ ಗಡ್ಡೆ 5-6, ಬ್ಯಾಡಗಿ ಮೆಣಸು 8, ಎಣ್ಣೆ, ಕೊತ್ತಂಬರಿ ಬೀಜ- 2 ಚಮಚ, ಕಡ್ಲೆ ಬೇಳೆ- 2 ಚಮಚ, ಮೆಂತ್ಯೆ- 1 ಚಮಚ, ಜೀರಿಗೆ -1 ಚಮಚ, ಸಾಸಿವೆ, ಅರಿಶಿನ- 1 ಚಮಚ, ಇಂಗು, ಉಪ್ಪು ರುಚಿಗೆ ತಕ್ಕಷ್ಟು, ತೆಂಗಿನ ತುರಿ - ಅರ್ಧ ಕಪ್‌, ಹುಣಸೆ ಹಣ್ಣು- ಲಿಂಬೆ ಗಾತ್ರ, ಬೆಲ್ಲ ರುಚಿಗೆ ತಕ್ಕಷ್ಟು, ಕರಿಬೇವು.",ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:04
ತುರಿ,ಟೊಮ್ಯಾಟೋಸ್ ಸುಲಿದ ಮತ್ತು ಬ್ಲೆಂಡರ್ (ಚೆನ್ನಾಗಿ ಅಥವಾ ತುರಿ ಒರಟಾಗಿ) ನುಣ್ಣಗೆ ಕೆನೆಯಂತೆ ಬದಲಾಗುತ್ತವೆ.,ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:04
ತುರಿ,"ನಂತರ ಅರಿಶಿಣ, ಉಪ್ಪು, ತೆಂಗಿನ ತುರಿ ಸೇರಿಸಬೇಕು.",ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:04
ತುರಿ,"ತಣ್ಣಗಾದ ಮೇಲೆ ಕಾಲು ಬಾಗ ತೆಂಗಿನಕಾಯಿ ತುರಿ ಎರಡು ಹಸಿಮೆಣಸು, ಹತ್ತು ಚಮಚ ಆಗುವಷ್ಟು ಮೊಸರು ಸೇರಿಸಿ ರುಬ್ಬಿಕೊಳ್ಳಬೇಕು.",ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:04
ತುರಿ,ಲಿಟಲ್ ಕಿಟನ್ ತುರಿ ತೆಗೆದು ಟ್ರೇ ಫಿಲ್ಲರ್ ಒಳಗೆ ಸುರಿಯುತ್ತಾರೆ ಉತ್ತಮ.,ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:04
ತುರಿ,ಕೆಳಗಿಳಿಸಿದ ನಂತರ ತೆಂಗಿನ ತುರಿ ಹಾಕಿ ಬಾಡಿಸಿ.,ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:04
ತುರಿ,ಒಣ ಕೊಬ್ಬರಿ - ಒಂದು ಹೋಳು ಅಥವಾ ತೆಂಗಿನಕಾಯಿ ತುರಿ,ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:04
ತುರಿ,ಅರ್ಧ ಕಪ್ ಒಣ ಕೊಬ್ಬರಿ ತುರಿ ಬೆಚ್ಚಗೆ ಮಾಡಿ ಇದರೊಂದಿಗೆ ಸೇರಿಸಿ ಇಡಿ.,ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:05
ತುರಿ,ಆಳವಿಲ್ಲದ ತುರಿಯುವಿಕೆಯೊಂದಿಗೆ ಮುಲ್ಲಂಗಿ ಮೂಲವನ್ನು ತುರಿ ಮಾಡಿ.,ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:05
ತುರಿ,"ನುಣ್ಣಗೆ ತುರಿ ಚೀಸ್, ಟೊಮೆಟೋಗಳು ಮತ್ತು ಹೋಳುಗಳಾಗಿ ಕತ್ತರಿಸಿ.",ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:05
ತುರಿ,ಇದು ಪಡೆಯಬಹುದು ಮತ್ತು ಸ್ವತಂತ್ರ ದಾರಿ - ಒಂದು ತುರಿಯುವ ಮಣೆ ಮೇಲೆ ಈರುಳ್ಳಿ ತುರಿ ಮತ್ತು ರಸ ಹಿಂಡು.,ತೆಂಗಿನಕಾಯಿ ಕೊಬ್ಬರಿ ಹೆರೆ,Grated,Yes,Darshan R K,2025-02-05 19:21:05
